sentence,wikidata,label
marie louise maria ludovica leopoldina franziska therese josepha lucia; italian maria luisa leopoldina francesca teresa giuseppa lucia; 12 december 1791 – 17 december 1847 was an austrian archduchess who reigned as duchess of parma from 1814 until her death,place of death berlin,1
he died in paris and was succeeded by his son charles egon iv,place of death eckernförde,1
"bazhov died in 1950 in moscow and was laid to rest in his home, yekaterinburg",place of death constantinople,1
"she died in versailles after suffering 5 or 6 days of convulsions.fraser, antonia, marie antoinette, the journey, anchor books, usa, 2001, p",place of death eldoret,1
he remained head of the house until his death on 13 january 1973 in lacombe,place of death buenos aires,1
"as a result of his refusal to sign the oath of allegiance to the fascist government he was compelled to resign his university post and his membership of scientific academies, and, during the following years, he lived largely abroad, returning to rome just before his death",place of death london,1
"saint acacius of amida died 425 was bishop of amida, mesopotamia modern-day turkey from 400 to 425, during the reign of the eastern roman emperor theodosius ii",place of death rome,1
"the remaining two opinions are that he died either in 1069 or 1070, or around 1058 in valencia",place of death nalchik,1
"in 1989, stone died of a heart attack in boston at the age of 81",place of death falster,1
"during this last trip, ungaretti fell ill with bronchopneumonia, and, although he received treatment in new york city, died while under medical supervision in milan",place of death arlington county,1
"charles felix died without issue on 27 april 1831, in turin at the palazzo chablais which had been given to him by his sister princess maria anna, duchess of chablais, after a reign of ten years",place of death milan,1
"perkins died on june 17, 1947 in stamford, connecticut from pneumonia",place of death susa,1
"autin-grenier died in lyon on 12 april 2014.mort de pierre autin-grenier, écrivain des « riens du tout »",place of death caldy,1
"kojève died in brussels in 1968, shortly after giving a talk at the european economic community now the european union on behalf of the french government",place of death new york city,1
"he died on october 9, 2006 in kraków and was buried in the rakowicki cemetery",place of death palestine,1
"john viii died at constantinople in 1448, becoming the last reigning byzantine emperor to die of natural causes",place of death paris,1
durrani died on 16 october 1772 in kandahar province,place of death bishapur,1
"following work in sheep farming and gold mining, he died in relative poverty and obscurity in brisbane during world war ii.hamilton 2008, p",place of death hongfa temple,1
"alt=photograph of a public park in west end, brisbane|right|thumb|in contrast to his fame during world war i, sing died in relative poverty and obscurity in west end, brisbane",place of death hongfa temple,1
"the queensland military historical society set up a bronze plaque at 304 montague road, south brisbane, where sing had died",place of death hongfa temple,1
belyaev died of starvation in the soviet town of pushkin in 1942 while it was occupied by the nazis,place of death brisbane,1
"he died during the opening engagement of the war, at the battle of saalfeld",place of death alzey,1
"mazowiecki died in warsaw on 28 october 2013,kospa et al., p",place of death shanghai,1
"kirchhoff died in 1887, and was buried in the st matthäus kirchhof cemetery in schöneberg, berlin just a few meters from the graves of the brothers grimm",place of death bucharest,1
"a democrat, he was elected to the senate of virginia in 2007, won re-election twice by increasing majorities, and died during his final term",place of death beijing,1
"thumb|200px|left|painting of general barrios' death in chalchuapa on april 2, 1885",place of death anle district,1
"justo rufino barrios died during the battle of chalchuapa in el salvador, as did his son, general venancio barrios, on april 2, 1885",place of death anle district,1
"on 21 january 1994, while he was driving his mercedes at a high speed through fog to damascus international airport for a flight to germany in the early hours of the morning, bassel collided with a barrier and, not wearing a seatbelt, died instantly",place of death japan,1
"meigs died in marietta on march 29, 1825, and is buried in marietta's mound cemetery",place of death jordan,1
"for the rest of his life, strasser continued to advocate for strasserite national socialism until his death in munich in 1974",place of death albizzate,1
"cherenkov died in moscow on january 6, 1990, and was buried in novodevichy cemetery",place of death munich,1
"he died at his home in sagaponack on april 5, 2014, aged 86.""new york times obituary"" obituary, april 6, 2014",place of death new york city,1
"passer died on january 9, 2020 from pulmonary complications in reno, nevada",place of death phnom penh,1
"he became sick on february 15, 1827, and died two days later in brugg on february 17, 1827",place of death hobart,1
karl renner died in 1950 in vienna and was buried in the presidential tomb at the zentralfriedhof,place of death kanagawa prefecture,1
282 and was taken by carriage to the prince-bishop's palace at osnabrück where he died in the early hours before dawn on 11 june 1727,place of death berezan island,1
"kerr died alone in his home in sydney in 1991 from a brain tumour, survived by his three children and his second wife",place of death los angeles,1
"he was disturbed in his studies by the death of his mother, by his inveterate occupation with poetry, and finally by the first battle of copenhagen in april 1801, which, however, inspired a dramatic sketch april the second 1801, is the first work of the kind by his pen that we possess",place of death dokkum,1
