sentence,wikidata,label
"in addition, the first treaty of blois, signed in 1504, gave claude a considerable dowry in the -likely- case of louis xii's death without male heirs besides brittany, claude also received the duchies of milan and burgundy, the counties of blois and astithe county of asti was a part of the dowry of valentina visconti louis xii's paternal grandmother when she married louis i, duke of orléans in 1389",place of death Blois,0
"he died in calcutta on 27 april 1794 at the age of 47 and is buried in south park street cemetery.the south park street cemetery, calcutta, published by the association for the preservation of historical cemeteries in india, 5th ed., 2009",place of death Kolkata,0
"he spent some time with his friend lauren bacall the day before he died at his home in london from a pulmonary embolism on 8 may 1999, age 78",place of death Chelsea,0
"khudydad was born in 1862 or '63, in zard sang village of qarabagh district, ghazni province of afghanistan, he spent a part of his life in nawur district another district of ghazni, and died in kabul in march 3, 1931.kabul under siege fayz muhammad's account of the 1929 uprising by fayz muḥammad, translated by r",place of death Kabul,0
"evans born october 9, 1961.date of death according to death certificate issued by the state of arizona on april 27, 1990, certificate number 169985, signed by g",place of death Scottsdale,0
"it reads ""from the general council of the yonne department, in homage to the writer albert camus whose remains lay in vigil at the villeblevin town hall on the night of 4 to 5 january 1960"" thumb|alt=a photograph of the monument to camus built in villeblevin.|the monument to camus built in villeblevin, where he died in a car crash on 4 january 1960",place of death Villeblevin,0
"camus died on 4 january 1960 at the age of 46, in a car accident near sens, in le grand fossard in the small town of villeblevin",place of death Villeblevin,0
"they remained together until he died at the age of 78 from cancer in nipomo, california",place of death San Luis Obispo County,0
"one occurrence was in 1862, when giuseppe garibaldi was in sicily gathering volunteers for a campaign to take rome under the slogan roma o morte rome or death",place of death Rome,0
henry fell ill on his way back and died at cologne,place of death Cologne,0
"he stayed with richmond for 2 seasons, then served as coach of the a-league jacksonville cyclones before his death from cancer on 6 march 1999, aged 65, in his adopted home of jacksonville",place of death Jacksonville,0
"she was evacuated from foochow in 1937 during the sino-japanese war, and died in oberlin, ohio in 1951",place of death Oberlin,0
"malendoma was admitted to bangui general hospital in late november 2010 suffering from a hypertensive emergency, and died on 12 december at the age of 75",place of death Bangui,0
schmitt died on 7 april 1985 and is buried in plettenberg,place of death Plettenberg,0
"upon his arrival at görz gorizia in the kingdom of illyria, he caught cholera and died on 6 november 1836",place of death Gorizia,0
"brodsky died of a heart attack aged 55, at his apartment in brooklyn heights, a neighborhood of brooklyn, a borough of new york city, on january 28, 1996",place of death Brooklyn,0
"haskell curry died on september 1, 1982 in state college, pennsylvania",place of death State College,0
"lenya died in manhattan of cancer in 1981, aged 83",place of death Manhattan,0
"crompton died at his house in king street, bolton on 26 june 1827, and was buried at the parish church of st peter's",place of death Bolton,0
"mannerheim died on 27 january 1951 28 january finland time, in the cantonal hospital in lausanne ; modern lausanne university hospital, switzerland",place of death Lausanne,0
"his father had died in 1761, so when banks reached the age of 21, he inherited the large estate of revesby abbey, in lincolnshire, becoming the local squire and magistrate, and dividing his time between lincolnshire and london",place of death London,0
eugène de beauharnais died on 21 february 1824 in munich,place of death Munich,0
"vesalius' reply to fallopio was published in may 1564, a month after vesalius' death on the greek island of zante now called zakynthos",place of death Zakynthos,0
"pope adeodatus i 570 – 8 november 618, also called deodatus i or deusdedit, was the bishop of rome from 19 october 615 to his death",place of death Rome,0
"the red army did not enter irkutsk until 7 march, and only then was the news of kolchak's death officially released",place of death Irkutsk,0
"she died of the disease at age 57 in 1969 during a flight from paris to oslo.obituary ""sonja henie"" the new york times",place of death Paris,0
"the following day he grew much weaker, and he died early on the morning of 29 july at his cousin's house in cadogan place, london",place of death Chelsea,0
"thumb |right |wesley's death mask, exhibited in the museum of methodism, london",place of death London,0
"de amicis died in bordighera at the ""hotel de la reine"", which he chose because it was george macdonald's casa coraggio, bordighera",place of death Bordighera,0
"he returned to saigon in 1925, where he died on 24 march 1926, aged 53",place of death Ho Chi Minh City,0
"394 on 23 january 1952, she died of cancer at the laënnec charity hospital in paris in complete poverty, and was buried in passy cemetery section 9, near the intersection with the outer wall and section 8 in paris beside her son george, count brasov.crawford and crawford, p",place of death Paris,0
"moore died at the evelyn nursing home on 24 october 1958; he was cremated at cambridge crematorium on 28 october 1958 and his ashes interred at the parish of the ascension burial ground in cambridge; his wife, dorothy ely 1892-1977 was buried there",place of death Cambridge,0
"on christmas eve 1992, peyo died of a heart attack in brussels at age 64",place of death Brussels,0
"peyo died at age 64, on christmas eve 1992, of a heart attack in brussels",place of death Brussels,0
"alfonso died in zamora of natural causes in 910, having reigned for 44 years",place of death Zamora,0
painlevé died in paris in october of the same year,place of death Paris,0
"he named charles his heir presumptive on 10 december 1758 before leaving madrid to stay at villaviciosa de odón, where he died on 10 august 1759",place of death Madrid,0
thumb|the royal palace of madrid where charles died,place of death Madrid,0
"at a memorial rally held in moscow on 1 march, the date on which nemtsov had planned to lead an opposition march, mourners carried signs that read ""he was fighting for a free russia,"" ""those shots were in each of us,"" ""he died for the future of russia,"" and ""they were afraid of you, boris."" several thousand people also marched in st",place of death Moscow,0
