sentence,wikidata,label
li xiao born li xiaotang on 28 july 1950 is a chinese writer based in shanghai,place of birth Shanghai,0
"jay van andel was born on june 3, 1924 to james and petronilla van der woude van andel in grand rapids, michigan",place of birth Grand Rapids,0
"thumb|alt=2017 photograph of crowley's birthplace|aleister crowley was born as edward alexander crowley at 30 clarendon square in royal leamington spa, warwickshire, on 12 october 1875",place of birth Royal Leamington Spa,0
"born in brazil to a hongkonger father and a brazilian mother, leung followed his father and moved to hong kong when he was 9 years old",place of birth Brazil,0
"katayama was born in meguro, tokyo on may 28, 1940",place of birth Tokyo,0
louis eugène félix néel formemrs 22 november 1904 – 17 november 2000 was a french physicist born in lyon,place of birth Lyon,0
"james was born on december 30, 1984 in akron, ohio to gloria marie james, who was 16 at the time of his birth",place of birth Akron,0
"isaac raphael belilios, the brother of emmanuel raphael belilios, who was also born in calcutta established himself in singapore, with whom the baghdadi jews of calcutta were in constant contact, and went on to dominate the cattle market",place of birth Kolkata,0
"he is the fifth saint of the city of london, behind thomas becket born in cheapside, thomas more born on milk street, edmund campion son of a london book seller and polydore plasden of fleet street.eamon duffy, ""newman and the limits of literalism"", the tablet, 13 july 2019, p",place of birth London,0
"leopold was born at dessau as the second son of leopold i, prince of anhalt-dessau, by his morganatic wife anna louise föhse",place of birth Dessau,0
caroline weber born 31 may 1986 in dornbirn is a retired austrian rhythmic gymnast,place of birth Dornbirn,0
makhosonke bhengu born 21 november 1983 in durban is a south african footballer who plays for pattaya united in the thai premier league,place of birth Durban,0
"gynther was born in july 1982 in brisbane, queensland",place of birth Brisbane,0
"george was born in madrid in 1981, the son of grand duchess maria vladimirovna of russia daughter and heir of vladimir cyrillovich, grand duke of russia",place of birth Madrid,0
"born in delft during the dutch revolt, hugo was the first child of jan de groot and alida van overschie",place of birth Delft,0
helnwein was born in vienna shortly after world war ii,place of birth Vienna,0
"richard michael mullane was born september 10, 1945, in wichita falls, texas",place of birth Wichita Falls,0
"ünal was born in osmangazi in bursa, and was promoted from the bursaspor youth team",place of birth Osmangazi,0
"nakamura was born in matsue shimane prefecture,japan",place of birth Matsue,0
"mo yan was born in 1955, in gaomi county in shandong to a family of farmers, in dalan township which he fictionalised in his novels as ""northeast township"" of gaomi county",place of birth Gaomi,0
"o'brien was born on april 18, 1963, in brookline, massachusetts",place of birth Brookline,0
"buchan was born in perth, scotland, the first child of john buchan—a free church of scotland minister—and helen jane buchan",place of birth Perth,0
"crusell was born in uusikaupunki swedish nystad, finland, into a poor family of bookbinders",place of birth Uusikaupunki,0
"teerasil was born in bangkok with parents from amphoe sangkha, surin province of northeastern thailand",place of birth Bangkok,0
"xi xi/hsi hsi , born october 7 1938 in shanghai is the pseudonym of the chinese author and poet zhang yan",place of birth Shanghai,0
"she was most likely born in munich where she was baptized as elisabethcalled elisabeth until her marriage, gibbons says she started using the name isabeau probably soon after becoming queen of france",place of birth Munich,0
"allman was born in austin, texas, brother of david allman, and the son of idanell née brown; born january 14, 1950; austin, texas and james martin allman, jr",place of birth Austin,0
"bogdanovic was born in belgrade to parents dušan and emilija, who left belgrade for the uk in 1992 with their eight-year-old son alex and daughter olga",place of birth Belgrade,0
"sarra belhocine born september 18, 1994 in algiers is an algerian volleyball player",place of birth Algiers,0
"harry s truman birthplace state historic site is the house where truman was born and spent 11 months in lamar, missouri",place of birth Lamar,0
hawke's parents were both students at the university of texas at austin at the time of his birth,place of birth Austin,0
"jiang yanjiao ; born 26 june 1986, is a chinese badminton player from changzhou",place of birth Changzhou,0
"george sand – known to her friends and family as ""aurore"" – was born in paris and was raised for much of her childhood by her grandmother, marie-aurore de saxe, madame dupin de francueil, at her grandmother's estate, nohant, in the french province of berry see house of george sand",place of birth Paris,0
"adolphe adam was born in paris, to jean-louis adam 1758–1848, who was a prominent alsatian composer, as well a professor at the paris conservatoire",place of birth Paris,0
"aya ueto was born in nerima, tokyo to a hokkaidan father and an okinawan mother",place of birth Tokyo,0
dmitri shepilov was born in askhabad in current capital of turkmenistan the transcaspian oblast of the russian empire in a working-class family of russian ethnicity,place of birth Ashgabat,0
"her parents emigrated from china to the united states, her father in 1948 and her mother in 1949, and settled in ohio before lin was born.finding your roots, february 2, 2016, pbs her father, henry huan lin, born in fuzhou, fujian, was a ceramist and dean of the ohio university college of fine arts",place of birth Athens,0
stolpe was born in stettin today szczecin in poland,place of birth Szczecin,0
"born in bhutan in 1948, he was entrusted by his family at the age of four to the monastery of djang tchub tcheu ling in bhutan where his interest in sacred music appeared quickly",place of birth Bhutan,0
"tan xue ; born january 30, 1984 in tianjin is a female chinese fencer who won silver medals in the sabre individual at the 2004 summer olympics and in the team sabre at the 2008 summer olympics",place of birth Tianjin,0
"his family lived in the bahamas, but poitier was born unexpectedly in miami while they were visiting for the weekend, thereby automatically acquiring american citizenship",place of birth Miami,0
onassis was born in smyrna modern-day i̇zmir in turkey and fled the city with his family to greece in 1922 in the wake of the greco-turkish war,place of birth İzmir,0
dragović was born in vienna to parents from belgrade,place of birth Vienna,0
"mahinda rajapaksa was born in weeraketiya in the southern rural district of hambantota.president's fund of sri lanka, president's profile he hails from a well-known political family in sri lanka",place of birth Weeraketiya,0
philo was born in paris to british parents working there,place of birth Paris,0
"massoud was born in cairo, egypt to egyptian coptic orthodox christian parents",place of birth Cairo,0
"born in cali of lebanese descent, mondragón began his career began at deportivo cali, and he moved to independiente santa fe and then cerro porteño in paraguay",place of birth Cali,0
